"name"	"coring_yr"	"date_computation"	"model_tested"	"Chernobyl"	"NWT"	"Hemisphere"	"FF"	"inst_deposit"	"ignore_depths"	"historic_depth"	"historic_age"	"historic_name"	"suppdescriptor"	"descriptor_lab"	"varves"	"sedchange"	"SML"	"age_forced_CRS_pw"	"depth_forced_CRS_pw"
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:49"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:49"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:50"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:50"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:50"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:50"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:50"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:50"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:51"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:51"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:51"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:51"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:51"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:51"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:51"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:52"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:52"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:52"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:52"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:52"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:52"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:53"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:53"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:53"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:53"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:53"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:53"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:53"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:54"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
